34,3,Tuesday  ,9.25,1 TLRN,1 Fine,2 Road-Wet
31,3,Tuesday  ,9.25,1 TLRN,1 Fine,2 Road-Wet
30,1,Saturday ,21,1 TLRN,1 Fine,1 Road-Dry
0,1,Saturday ,21,1 TLRN,1 Fine,1 Road-Dry
30,1,Friday   ,15.2,3 Bor,1 Fine,1 Road-Dry
41,1,Monday   ,18.5,3 Bor,1 Fine,1 Road-Dry
51,1,Friday   ,19.4,3 Bor,1 Fine,1 Road-Dry
20,1,Tuesday  ,18.55,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,15.45,3 Bor,1 Fine,1 Road-Dry
44,1,Monday   ,15.45,3 Bor,1 Fine,1 Road-Dry
27,1,Monday   ,8.55,3 Bor,3 Snowing,4 Road-Frost/Ice
48,1,Monday   ,8.55,3 Bor,3 Snowing,4 Road-Frost/Ice
42,1,Saturday ,12.4,1 TLRN,1 Fine,1 Road-Dry
24,1,Saturday ,12.4,1 TLRN,1 Fine,1 Road-Dry
26,1,Monday   ,9.17,1 TLRN,1 Fine,1 Road-Dry
26,1,Monday   ,9.17,1 TLRN,1 Fine,1 Road-Dry
51,2,Friday   ,21.1,3 Bor,1 Fine,4 Road-Frost/Ice
36,2,Saturday ,17.06,1 TLRN,2 Raining,2 Road-Wet
38,2,Saturday ,17.06,1 TLRN,2 Raining,2 Road-Wet
0,1,Wednesday,6.25,3 Bor,1 Fine,1 Road-Dry
26,1,Saturday ,21.2,3 Bor,2 Raining,2 Road-Wet
45,1,Saturday ,21.2,3 Bor,2 Raining,2 Road-Wet
28,1,Friday   ,13,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,13,3 Bor,1 Fine,1 Road-Dry
41,1,Wednesday,17.55,1 TLRN,1 Fine,1 Road-Dry
0,1,Wednesday,17.55,1 TLRN,1 Fine,1 Road-Dry
46,1,Saturday ,17.2,1 TLRN,1 Fine,1 Road-Dry
26,1,Saturday ,17.2,1 TLRN,1 Fine,1 Road-Dry
59,1,Monday   ,10.36,3 Bor,1 Fine,1 Road-Dry
46,1,Monday   ,10.36,3 Bor,1 Fine,1 Road-Dry
0,1,Tuesday  ,10.47,1 TLRN,1 Fine,1 Road-Dry
0,1,Friday   ,17,3 Bor,1 Fine,1 Road-Dry
62,1,Tuesday  ,20.46,3 Bor,1 Fine,1 Road-Dry
29,1,Tuesday  ,20.46,3 Bor,1 Fine,1 Road-Dry
31,1,Sunday   ,14,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,14,3 Bor,1 Fine,1 Road-Dry
41,5,Wednesday,10.25,1 TLRN,1 Fine,1 Road-Dry
37,5,Wednesday,10.25,1 TLRN,1 Fine,1 Road-Dry
32,5,Wednesday,10.25,1 TLRN,1 Fine,1 Road-Dry
54,1,Monday   ,17.5,3 Bor,2 Raining,2 Road-Wet
39,1,Monday   ,17.5,3 Bor,2 Raining,2 Road-Wet
29,1,Monday   ,9.35,1 TLRN,1 Fine,1 Road-Dry
50,1,Wednesday,3.55,1 TLRN,1 Fine,1 Road-Dry
27,1,Wednesday,3.55,1 TLRN,1 Fine,1 Road-Dry
32,1,Tuesday  ,0.08,1 TLRN,1 Fine,1 Road-Dry
17,1,Thursday ,20.05,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,20.05,3 Bor,1 Fine,1 Road-Dry
39,1,Thursday ,20.05,3 Bor,1 Fine,1 Road-Dry
62,1,Tuesday  ,10.25,3 Bor,1 Fine,1 Road-Dry
52,2,Saturday ,1.4,1 TLRN,1 Fine,1 Road-Dry
21,2,Saturday ,1.4,1 TLRN,1 Fine,1 Road-Dry
50,2,Thursday ,8.4,3 Bor,1 Fine,1 Road-Dry
46,2,Thursday ,8.4,3 Bor,1 Fine,1 Road-Dry
43,1,Thursday ,17,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,17,3 Bor,1 Fine,1 Road-Dry
29,1,Wednesday,21.13,3 Bor,2 Raining,2 Road-Wet
40,1,Wednesday,21.13,3 Bor,2 Raining,2 Road-Wet
28,2,Thursday ,22.17,1 TLRN,2 Raining,2 Road-Wet
43,2,Thursday ,22.17,1 TLRN,2 Raining,2 Road-Wet
47,2,Saturday ,14,3 Bor,1 Fine,1 Road-Dry
53,2,Saturday ,14,3 Bor,1 Fine,1 Road-Dry
33,1,Monday   ,14.31,3 Bor,1 Fine,1 Road-Dry
0,3,Monday   ,21.54,3 Bor,1 Fine,1 Road-Dry
31,3,Monday   ,21.54,3 Bor,1 Fine,1 Road-Dry
36,1,Wednesday,9.56,3 Bor,1 Fine,2 Road-Wet
23,1,Wednesday,9.56,3 Bor,1 Fine,2 Road-Wet
36,1,Wednesday,18.24,3 Bor,1 Fine,2 Road-Wet
0,1,Wednesday,14.25,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,12.3,3 Bor,1 Fine,1 Road-Dry
39,1,Tuesday  ,16.52,1 TLRN,2 Raining,2 Road-Wet
40,1,Tuesday  ,21,3 Bor,1 Fine,1 Road-Dry
52,1,Monday   ,18.3,3 Bor,1 Fine,2 Road-Wet
47,1,Monday   ,18.3,3 Bor,1 Fine,2 Road-Wet
37,1,Wednesday,7.45,3 Bor,1 Fine,1 Road-Dry
28,1,Friday   ,20.25,3 Bor,1 Fine,1 Road-Dry
32,1,Friday   ,20.25,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,12,1 TLRN,9 Unknown,1 Road-Dry
38,1,Friday   ,9.25,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,9.25,3 Bor,1 Fine,1 Road-Dry
39,1,Sunday   ,17.05,1 TLRN,1 Fine,2 Road-Wet
0,1,Sunday   ,17.05,1 TLRN,1 Fine,2 Road-Wet
22,1,Wednesday,16.53,1 TLRN,1 Fine,1 Road-Dry
25,1,Wednesday,16.53,1 TLRN,1 Fine,1 Road-Dry
43,1,Monday   ,10.09,3 Bor,1 Fine,2 Road-Wet
27,1,Wednesday,13,3 Bor,1 Fine,1 Road-Dry
52,1,Thursday ,16.06,3 Bor,1 Fine,1 Road-Dry
24,1,Sunday   ,18.55,1 TLRN,1 Fine,2 Road-Wet
38,1,Sunday   ,18.55,1 TLRN,1 Fine,2 Road-Wet
0,1,Thursday ,15.35,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,17.55,3 Bor,1 Fine,1 Road-Dry
20,1,Wednesday,18.15,3 Bor,1 Fine,1 Road-Dry
46,1,Wednesday,18.15,3 Bor,1 Fine,1 Road-Dry
36,1,Friday   ,17.03,3 Bor,1 Fine,1 Road-Dry
43,1,Tuesday  ,10.48,3 Bor,1 Fine,1 Road-Dry
53,1,Tuesday  ,10.48,3 Bor,1 Fine,1 Road-Dry
39,1,Monday   ,13.4,1 TLRN,1 Fine,1 Road-Dry
0,1,Monday   ,13.4,1 TLRN,1 Fine,1 Road-Dry
26,1,Wednesday,17.45,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,17.45,3 Bor,1 Fine,1 Road-Dry
23,1,Friday   ,23.15,3 Bor,2 Raining,2 Road-Wet
0,1,Friday   ,23.15,3 Bor,2 Raining,2 Road-Wet
34,1,Friday   ,13,3 Bor,1 Fine,1 Road-Dry
49,1,Monday   ,17.25,3 Bor,1 Fine,1 Road-Dry
36,1,Monday   ,19.08,1 TLRN,1 Fine,1 Road-Dry
28,1,Monday   ,19.08,1 TLRN,1 Fine,1 Road-Dry
31,1,Tuesday  ,11.43,3 Bor,1 Fine,1 Road-Dry
55,1,Tuesday  ,11.43,3 Bor,1 Fine,1 Road-Dry
40,1,Thursday ,23,1 TLRN,1 Fine,2 Road-Wet
0,1,Thursday ,23,1 TLRN,1 Fine,2 Road-Wet
43,1,Thursday ,9.2,1 TLRN,2 Raining,2 Road-Wet
30,1,Thursday ,9.2,1 TLRN,2 Raining,2 Road-Wet
27,1,Friday   ,12.4,3 Bor,1 Fine,1 Road-Dry
49,1,Wednesday,13.24,1 TLRN,1 Fine,1 Road-Dry
41,1,Saturday ,22.37,3 Bor,1 Fine,2 Road-Wet
62,1,Saturday ,22.37,3 Bor,1 Fine,2 Road-Wet
20,1,Sunday   ,20.25,3 Bor,1 Fine,2 Road-Wet
42,1,Wednesday,16.3,1 TLRN,1 Fine,1 Road-Dry
0,1,Wednesday,16.3,1 TLRN,1 Fine,1 Road-Dry
0,1,Saturday ,18.3,1 TLRN,1 Fine,1 Road-Dry
16,1,Saturday ,18.3,1 TLRN,1 Fine,1 Road-Dry
37,1,Wednesday,9.18,3 Bor,1 Fine,1 Road-Dry
22,1,Wednesday,9.18,3 Bor,1 Fine,1 Road-Dry
22,1,Wednesday,9.18,3 Bor,1 Fine,1 Road-Dry
47,1,Friday   ,15.27,3 Bor,1 Fine,1 Road-Dry
67,1,Tuesday  ,22.55,3 Bor,1 Fine,2 Road-Wet
61,1,Saturday ,15.3,3 Bor,1 Fine,1 Road-Dry
19,3,Saturday ,22.03,3 Bor,1 Fine,1 Road-Dry
35,3,Saturday ,22.03,3 Bor,1 Fine,1 Road-Dry
63,1,Thursday ,12.2,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,17,3 Bor,1 Fine,1 Road-Dry
26,1,Wednesday,17,3 Bor,1 Fine,1 Road-Dry
20,1,Thursday ,15,3 Bor,1 Fine,1 Road-Dry
48,1,Thursday ,15,3 Bor,1 Fine,1 Road-Dry
31,1,Thursday ,19.33,3 Bor,1 Fine,2 Road-Wet
54,1,Monday   ,9.15,3 Bor,1 Fine,2 Road-Wet
44,1,Monday   ,9.15,3 Bor,1 Fine,2 Road-Wet
0,2,Thursday ,15.55,1 TLRN,1 Fine,2 Road-Wet
0,1,Friday   ,16,3 Bor,1 Fine,1 Road-Dry
66,1,Wednesday,16.1,3 Bor,1 Fine,1 Road-Dry
26,1,Wednesday,16.1,3 Bor,1 Fine,1 Road-Dry
14,1,Wednesday,16.1,3 Bor,1 Fine,1 Road-Dry
39,1,Saturday ,21.27,3 Bor,1 Fine,1 Road-Dry
49,2,Saturday ,9.44,3 Bor,8 Other,2 Road-Wet
29,2,Saturday ,9.44,3 Bor,8 Other,2 Road-Wet
0,2,Saturday ,9.44,3 Bor,8 Other,2 Road-Wet
50,2,Saturday ,9.44,3 Bor,8 Other,2 Road-Wet
0,2,Saturday ,9.44,3 Bor,8 Other,2 Road-Wet
50,1,Wednesday,0.02,3 Bor,1 Fine,1 Road-Dry
21,2,Thursday ,17.15,3 Bor,1 Fine,1 Road-Dry
53,2,Thursday ,17.15,3 Bor,1 Fine,1 Road-Dry
58,2,Thursday ,17.15,3 Bor,1 Fine,1 Road-Dry
47,1,Saturday ,12.12,3 Bor,1 Fine,2 Road-Wet
49,1,Saturday ,12.12,3 Bor,1 Fine,2 Road-Wet
0,1,Saturday ,12.12,3 Bor,1 Fine,2 Road-Wet
28,1,Saturday ,12.12,3 Bor,1 Fine,2 Road-Wet
31,1,Sunday   ,1.3,1 TLRN,1 Fine,2 Road-Wet
39,1,Saturday ,11.26,3 Bor,1 Fine,1 Road-Dry
69,1,Saturday ,11.26,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,14.09,3 Bor,2 Raining,2 Road-Wet
36,1,Saturday ,16.1,3 Bor,2 Raining,2 Road-Wet
41,1,Wednesday,18.4,3 Bor,3 Snowing,2 Road-Wet
0,1,Monday   ,13.54,3 Bor,1 Fine,1 Road-Dry
20,1,Wednesday,22.5,3 Bor,1 Fine,1 Road-Dry
32,1,Wednesday,22.5,3 Bor,1 Fine,1 Road-Dry
37,1,Saturday ,16.3,3 Bor,1 Fine,1 Road-Dry
34,1,Saturday ,16.3,3 Bor,1 Fine,1 Road-Dry
44,4,Tuesday  ,13,3 Bor,1 Fine,1 Road-Dry
58,2,Friday   ,8.5,3 Bor,2 Raining,2 Road-Wet
45,2,Friday   ,8.5,3 Bor,2 Raining,2 Road-Wet
29,1,Monday   ,14.58,3 Bor,1 Fine,1 Road-Dry
52,1,Sunday   ,12.5,3 Bor,8 Other,1 Road-Dry
19,1,Saturday ,1.08,3 Bor,1 Fine,1 Road-Dry
0,1,Saturday ,1.08,3 Bor,1 Fine,1 Road-Dry
0,1,Saturday ,10,3 Bor,1 Fine,1 Road-Dry
21,1,Friday   ,8.11,3 Bor,1 Fine,1 Road-Dry
38,1,Friday   ,8.11,3 Bor,1 Fine,1 Road-Dry
40,1,Thursday ,0.08,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,0.08,3 Bor,1 Fine,1 Road-Dry
28,2,Thursday ,20.11,3 Bor,1 Fine,1 Road-Dry
26,2,Thursday ,20.11,3 Bor,1 Fine,1 Road-Dry
37,1,Wednesday,11.25,3 Bor,1 Fine,1 Road-Dry
42,1,Tuesday  ,11.21,3 Bor,1 Fine,1 Road-Dry
32,1,Tuesday  ,11.21,3 Bor,1 Fine,1 Road-Dry
30,1,Wednesday,22.5,3 Bor,2 Raining,2 Road-Wet
0,1,Wednesday,22.5,3 Bor,2 Raining,2 Road-Wet
25,1,Tuesday  ,16.1,3 Bor,1 Fine,1 Road-Dry
58,1,Tuesday  ,16.1,3 Bor,1 Fine,1 Road-Dry
23,1,Wednesday,18.33,3 Bor,1 Fine,1 Road-Dry
26,1,Wednesday,18.33,3 Bor,1 Fine,1 Road-Dry
32,1,Friday   ,15.07,3 Bor,1 Fine,1 Road-Dry
44,1,Friday   ,15.07,3 Bor,1 Fine,1 Road-Dry
26,1,Sunday   ,7.19,3 Bor,1 Fine,2 Road-Wet
28,1,Sunday   ,7.19,3 Bor,1 Fine,2 Road-Wet
26,1,Saturday ,14.58,3 Bor,1 Fine,1 Road-Dry
41,1,Saturday ,20.15,1 TLRN,1 Fine,1 Road-Dry
26,1,Saturday ,20.15,1 TLRN,1 Fine,1 Road-Dry
33,1,Tuesday  ,18.45,3 Bor,2 Raining,2 Road-Wet
0,1,Tuesday  ,18.45,3 Bor,2 Raining,2 Road-Wet
27,1,Monday   ,15.1,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,15.1,3 Bor,1 Fine,1 Road-Dry
51,1,Sunday   ,11.25,1 TLRN,1 Fine,1 Road-Dry
43,1,Sunday   ,10,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,10,3 Bor,1 Fine,1 Road-Dry
21,1,Wednesday,21.4,1 TLRN,1 Fine,1 Road-Dry
51,1,Saturday ,13.01,3 Bor,1 Fine,1 Road-Dry
48,1,Saturday ,13.01,3 Bor,1 Fine,1 Road-Dry
24,1,Wednesday,23.3,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,23.3,3 Bor,1 Fine,1 Road-Dry
25,2,Friday   ,23.36,1 TLRN,1 Fine,2 Road-Wet
41,2,Friday   ,23.36,1 TLRN,1 Fine,2 Road-Wet
0,1,Tuesday  ,18.25,3 Bor,1 Fine,2 Road-Wet
34,1,Sunday   ,15.55,3 Bor,1 Fine,1 Road-Dry
23,1,Sunday   ,15.55,3 Bor,1 Fine,1 Road-Dry
60,1,Thursday ,21.22,3 Bor,2 Raining,2 Road-Wet
20,1,Tuesday  ,18.37,1 TLRN,1 Fine,1 Road-Dry
53,1,Monday   ,7.02,3 Bor,1 Fine,4 Road-Frost/Ice
31,1,Friday   ,11.35,1 TLRN,1 Fine,1 Road-Dry
59,1,Sunday   ,17.27,3 Bor,1 Fine,1 Road-Dry
41,1,Wednesday,23,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,2.05,3 Bor,1 Fine,1 Road-Dry
21,1,Thursday ,23.4,1 TLRN,1 Fine,1 Road-Dry
0,1,Friday   ,22.1,3 Bor,1 Fine,1 Road-Dry
57,1,Friday   ,22.1,3 Bor,1 Fine,1 Road-Dry
50,1,Tuesday  ,0.12,1 TLRN,1 Fine,1 Road-Dry
18,1,Tuesday  ,0.12,1 TLRN,1 Fine,1 Road-Dry
43,1,Monday   ,6,1 TLRN,1 Fine,1 Road-Dry
38,1,Wednesday,9.53,1 TLRN,1 Fine,1 Road-Dry
0,1,Wednesday,3.1,3 Bor,1 Fine,1 Road-Dry
21,1,Wednesday,3.1,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,8.4,3 Bor,1 Fine,1 Road-Dry
17,1,Sunday   ,21.01,3 Bor,1 Fine,1 Road-Dry
27,1,Monday   ,21.04,1 TLRN,1 Fine,1 Road-Dry
47,1,Monday   ,21.04,1 TLRN,1 Fine,1 Road-Dry
40,1,Sunday   ,19.35,1 TLRN,1 Fine,1 Road-Dry
32,1,Sunday   ,19.35,1 TLRN,1 Fine,1 Road-Dry
19,1,Tuesday  ,21,1 TLRN,1 Fine,1 Road-Dry
29,1,Tuesday  ,21,1 TLRN,1 Fine,1 Road-Dry
54,1,Monday   ,10.2,1 TLRN,1 Fine,1 Road-Dry
25,1,Monday   ,10.2,1 TLRN,1 Fine,1 Road-Dry
24,1,Thursday ,8.15,3 Bor,1 Fine,1 Road-Dry
24,1,Thursday ,8.15,3 Bor,1 Fine,1 Road-Dry
41,1,Monday   ,16.17,1 TLRN,1 Fine,1 Road-Dry
0,1,Monday   ,16.17,1 TLRN,1 Fine,1 Road-Dry
24,1,Monday   ,16.17,1 TLRN,1 Fine,1 Road-Dry
31,1,Thursday ,8.39,1 TLRN,1 Fine,1 Road-Dry
0,1,Tuesday  ,18,3 Bor,1 Fine,1 Road-Dry
48,1,Tuesday  ,18,3 Bor,1 Fine,1 Road-Dry
28,1,Saturday ,0.54,1 TLRN,1 Fine,1 Road-Dry
48,1,Tuesday  ,10.3,1 TLRN,1 Fine,1 Road-Dry
0,1,Saturday ,9.55,1 TLRN,1 Fine,1 Road-Dry
52,1,Saturday ,9.55,1 TLRN,1 Fine,1 Road-Dry
39,2,Thursday ,14.3,3 Bor,1 Fine,1 Road-Dry
25,2,Thursday ,14.3,3 Bor,1 Fine,1 Road-Dry
0,2,Thursday ,14.3,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,19.21,1 TLRN,1 Fine,1 Road-Dry
35,1,Wednesday,19.21,1 TLRN,1 Fine,1 Road-Dry
0,1,Sunday   ,23,3 Bor,1 Fine,1 Road-Dry
18,1,Sunday   ,23,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,1.35,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,19.43,3 Bor,1 Fine,1 Road-Dry
27,1,Thursday ,19.43,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,21.3,3 Bor,1 Fine,1 Road-Dry
26,1,Monday   ,21.3,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,14.31,3 Bor,1 Fine,1 Road-Dry
0,2,Saturday ,16.17,3 Bor,2 Raining,2 Road-Wet
0,2,Saturday ,16.17,3 Bor,2 Raining,2 Road-Wet
61,1,Thursday ,19.1,1 TLRN,1 Fine,1 Road-Dry
19,1,Thursday ,19.1,1 TLRN,1 Fine,1 Road-Dry
0,1,Wednesday,22.54,1 TLRN,1 Fine,1 Road-Dry
43,1,Saturday ,11.05,3 Bor,1 Fine,1 Road-Dry
40,1,Saturday ,11.05,3 Bor,1 Fine,1 Road-Dry
31,1,Monday   ,15.11,3 Bor,1 Fine,1 Road-Dry
46,1,Monday   ,15.11,3 Bor,1 Fine,1 Road-Dry
32,1,Thursday ,22,1 TLRN,1 Fine,1 Road-Dry
28,1,Thursday ,22,1 TLRN,1 Fine,1 Road-Dry
35,1,Monday   ,8.3,3 Bor,1 Fine,1 Road-Dry
49,1,Monday   ,8.3,3 Bor,1 Fine,1 Road-Dry
38,1,Sunday   ,0.04,3 Bor,1 Fine,1 Road-Dry
44,1,Sunday   ,0.04,3 Bor,1 Fine,1 Road-Dry
53,1,Monday   ,12.13,3 Bor,1 Fine,4 Road-Frost/Ice
36,1,Friday   ,11,3 Bor,1 Fine,1 Road-Dry
42,1,Friday   ,11,3 Bor,1 Fine,1 Road-Dry
27,1,Sunday   ,18.37,1 TLRN,1 Fine,1 Road-Dry
0,1,Sunday   ,18.37,1 TLRN,1 Fine,1 Road-Dry
52,1,Wednesday,7.37,3 Bor,1 Fine,1 Road-Dry
41,2,Friday   ,19.56,1 TLRN,1 Fine,1 Road-Dry
48,2,Friday   ,19.56,1 TLRN,1 Fine,1 Road-Dry
48,1,Wednesday,10,1 TLRN,1 Fine,1 Road-Dry
54,1,Wednesday,21.59,3 Bor,2 Raining,2 Road-Wet
47,1,Saturday ,0.25,1 TLRN,1 Fine,1 Road-Dry
0,1,Wednesday,18.15,1 TLRN,1 Fine,1 Road-Dry
39,1,Wednesday,17.1,1 TLRN,1 Fine,4 Road-Frost/Ice
42,1,Wednesday,17.1,1 TLRN,1 Fine,4 Road-Frost/Ice
28,1,Thursday ,21.29,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,21.29,3 Bor,1 Fine,1 Road-Dry
56,1,Thursday ,11.51,3 Bor,1 Fine,1 Road-Dry
23,1,Thursday ,11.51,3 Bor,1 Fine,1 Road-Dry
44,1,Friday   ,8.36,1 TLRN,1 Fine,1 Road-Dry
50,1,Friday   ,17.22,3 Bor,1 Fine,1 Road-Dry
19,1,Tuesday  ,8.02,3 Bor,1 Fine,2 Road-Wet
0,1,Tuesday  ,8.02,3 Bor,1 Fine,2 Road-Wet
66,1,Saturday ,11.42,1 TLRN,1 Fine,1 Road-Dry
35,1,Saturday ,11.42,1 TLRN,1 Fine,1 Road-Dry
16,2,Friday   ,16.5,1 TLRN,1 Fine,1 Road-Dry
37,2,Wednesday,17,1 TLRN,1 Fine,2 Road-Wet
34,2,Wednesday,17,1 TLRN,1 Fine,2 Road-Wet
0,1,Tuesday  ,17.36,1 TLRN,1 Fine,1 Road-Dry
36,1,Thursday ,16.13,3 Bor,2 Raining,2 Road-Wet
37,2,Saturday ,0.27,3 Bor,1 Fine,1 Road-Dry
0,2,Saturday ,0.27,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,19.18,3 Bor,1 Fine,1 Road-Dry
27,1,Wednesday,11.28,3 Bor,1 Fine,1 Road-Dry
43,1,Wednesday,11.28,3 Bor,1 Fine,1 Road-Dry
37,2,Tuesday  ,15.22,3 Bor,1 Fine,1 Road-Dry
0,2,Tuesday  ,15.22,3 Bor,1 Fine,1 Road-Dry
0,1,Tuesday  ,19,3 Bor,2 Raining,2 Road-Wet
0,1,Monday   ,20.15,3 Bor,1 Fine,1 Road-Dry
54,1,Thursday ,8.5,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,8.5,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,16.04,3 Bor,1 Fine,1 Road-Dry
30,1,Friday   ,23.55,3 Bor,1 Fine,1 Road-Dry
44,1,Tuesday  ,11.57,3 Bor,1 Fine,1 Road-Dry
44,1,Tuesday  ,11.57,3 Bor,1 Fine,1 Road-Dry
38,1,Thursday ,17.35,1 TLRN,1 Fine,1 Road-Dry
32,1,Thursday ,17.35,1 TLRN,1 Fine,1 Road-Dry
25,1,Friday   ,10.1,1 TLRN,1 Fine,1 Road-Dry
56,1,Saturday ,23.3,1 TLRN,1 Fine,1 Road-Dry
22,1,Saturday ,15.11,1 TLRN,1 Fine,1 Road-Dry
22,1,Saturday ,15.11,1 TLRN,1 Fine,1 Road-Dry
49,1,Tuesday  ,18.4,3 Bor,1 Fine,1 Road-Dry
60,1,Tuesday  ,18.4,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,1.41,3 Bor,1 Fine,1 Road-Dry
27,1,Thursday ,20.4,1 TLRN,1 Fine,1 Road-Dry
0,1,Saturday ,19,3 Bor,1 Fine,1 Road-Dry
70,1,Sunday   ,12.35,3 Bor,1 Fine,1 Road-Dry
47,1,Sunday   ,12.35,3 Bor,1 Fine,1 Road-Dry
19,2,Thursday ,1.2,1 TLRN,1 Fine,1 Road-Dry
50,2,Thursday ,1.2,1 TLRN,1 Fine,1 Road-Dry
58,1,Thursday ,3.56,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,4.46,3 Bor,1 Fine,1 Road-Dry
0,1,Tuesday  ,16.05,3 Bor,4 Fine/High Winds,1 Road-Dry
60,1,Wednesday,1.29,3 Bor,1 Fine,1 Road-Dry
0,1,Wednesday,1.29,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,14.3,3 Bor,1 Fine,1 Road-Dry
20,1,Friday   ,14.3,3 Bor,1 Fine,1 Road-Dry
30,1,Saturday ,1.17,3 Bor,1 Fine,1 Road-Dry
0,1,Saturday ,1.17,3 Bor,1 Fine,1 Road-Dry
29,1,Tuesday  ,16.4,3 Bor,1 Fine,1 Road-Dry
30,1,Friday   ,12.5,3 Bor,2 Raining,2 Road-Wet
0,1,Friday   ,12.5,3 Bor,2 Raining,2 Road-Wet
0,1,Tuesday  ,1.02,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,20,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,3,3 Bor,1 Fine,1 Road-Dry
54,1,Friday   ,3.04,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,9.1,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,9.1,3 Bor,1 Fine,1 Road-Dry
49,1,Thursday ,18.08,3 Bor,1 Fine,1 Road-Dry
34,1,Tuesday  ,7.44,3 Bor,1 Fine,2 Road-Wet
39,1,Tuesday  ,7.44,3 Bor,1 Fine,2 Road-Wet
44,1,Wednesday,8.2,3 Bor,1 Fine,1 Road-Dry
25,1,Wednesday,8.2,3 Bor,1 Fine,1 Road-Dry
30,1,Thursday ,8.2,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,8.2,3 Bor,1 Fine,1 Road-Dry
26,1,Wednesday,9.59,3 Bor,1 Fine,1 Road-Dry
38,1,Wednesday,9.59,3 Bor,1 Fine,1 Road-Dry
0,1,Friday   ,2.5,3 Bor,1 Fine,1 Road-Dry
0,1,Sunday   ,3,3 Bor,1 Fine,1 Road-Dry
54,1,Monday   ,12.05,3 Bor,1 Fine,1 Road-Dry
27,1,Monday   ,12.05,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,20.3,3 Bor,1 Fine,1 Road-Dry
28,1,Thursday ,19.3,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,19.3,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,17.3,3 Bor,1 Fine,1 Road-Dry
23,1,Monday   ,17.3,3 Bor,1 Fine,1 Road-Dry
43,1,Monday   ,20.2,3 Bor,1 Fine,1 Road-Dry
0,1,Monday   ,20.2,3 Bor,1 Fine,1 Road-Dry
37,1,Wednesday,11.45,3 Bor,1 Fine,1 Road-Dry
35,1,Wednesday,11.45,3 Bor,1 Fine,1 Road-Dry
42,1,Thursday ,17.45,3 Bor,1 Fine,2 Road-Wet
24,1,Thursday ,17.45,3 Bor,1 Fine,2 Road-Wet
33,1,Thursday ,15.45,3 Bor,1 Fine,1 Road-Dry
53,1,Wednesday,20.4,1 TLRN,1 Fine,1 Road-Dry
39,2,Friday   ,11.41,3 Bor,1 Fine,1 Road-Dry
48,2,Friday   ,11.41,3 Bor,1 Fine,1 Road-Dry
23,1,Friday   ,4.57,3 Bor,1 Fine,1 Road-Dry
64,1,Wednesday,8.27,3 Bor,2 Raining,2 Road-Wet
37,1,Wednesday,8.27,3 Bor,2 Raining,2 Road-Wet
30,1,Thursday ,22.15,3 Bor,1 Fine,1 Road-Dry
0,1,Thursday ,22.15,3 Bor,1 Fine,1 Road-Dry
41,1,Monday   ,19.45,1 TLRN,1 Fine,1 Road-Dry
36,1,Monday   ,19.45,1 TLRN,1 Fine,1 Road-Dry
23,2,Wednesday,2.19,1 TLRN,1 Fine,1 Road-Dry
47,2,Wednesday,2.19,1 TLRN,1 Fine,1 Road-Dry
33,1,Thursday ,10.5,3 Bor,1 Fine,1 Road-Dry
